year,state,place,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2019,01,03076,0.767704088946861,0.717293633040003,0.818114544853719,1
2019,01,07000,0.705543998342209,0.67231144432415,0.738776552360267,1
2019,01,35896,1.02188482594291,0.982292664512661,1.06147698737316,1
2019,01,37000,0.753754470217065,0.721642803879459,0.78586613655467,1
2019,01,50000,0.712847631866187,0.693065768437949,0.732629495294424,1
2019,01,51000,0.77152080961083,0.744597846683839,0.798443772537821,1
2019,01,77256,0.60695781905315,0.567785350539629,0.64613028756667,1
2019,02,03000,,,,
2019,04,04720,1.22458271829013,1.17825482702526,1.27091060955499,1
2019,04,07940,0.816639310431852,0.76445381231908,0.868824808544625,1
2019,04,12000,0.885007507791307,0.864830174589453,0.90518484099316,1
2019,04,23620,1.04785344670304,1.00284313567395,1.09286375773213,1
2019,04,27400,0.886359115727775,0.860420385297397,0.912297846158152,1
2019,04,27820,1.00235845288101,0.977277280750637,1.02743962501138,1
2019,04,46000,1.01263725717634,0.995379097800553,1.02989541655214,1
2019,04,55000,1.01819939535203,0.983898684114468,1.0525001065896,1
2019,04,65000,0.927063664565212,0.892407482011226,0.961719847119197,1
2019,04,71510,1.09777841331174,1.07201943791928,1.1235373887042,1
2019,04,73000,0.977605464386369,0.947697071971961,1.00751385680078,1
2019,04,77000,0.943437317922846,0.909763905032937,0.977110730812754,1
2019,04,85540,0.929382833812583,0.885985391153836,0.972780276471329,1
2019,05,23290,0.843918979501852,0.796193504987761,0.891644454015943,1
2019,05,24550,1.04590996494734,1.00604815132159,1.0857717785731,1
2019,05,35710,0.998075839360715,0.921239005011275,1.07491267371015,1
2019,05,41000,0.597987199578079,0.566026983702437,0.629947415453721,1
2019,05,66080,1.03462223261559,1.00405461625706,1.06518984897412,1
2019,06,00562,0.990363307717049,0.944257747523645,1.03646886791045,1
2019,06,00884,1.11488890225705,1.07573150468574,1.15404629982836,1
2019,06,02000,0.992133318751127,0.956752142578571,1.02751449492368,1
2019,06,02252,0.89059565663651,0.855334625099602,0.925856688173418,1
2019,06,02364,0.85077051082085,0.812725458035754,0.888815563605946,1
2019,06,03526,1.14353020747099,1.10282257481563,1.18423784012635,1
2019,06,04982,1.01293575349481,0.971388232428745,1.05448327456087,1
2019,06,06000,1.05172754267843,1.00057032009886,1.102884765258,1
2019,06,08786,0.844366864511346,0.793998590718691,0.894735138304001,1
2019,06,08954,0.928179552857327,0.889164858936788,0.967194246777867,1
2019,06,11194,0.82168653099133,0.778318924027495,0.865054137955164,1
2019,06,13014,1.11866908360658,1.07877669293433,1.15856147427883,1
2019,06,13210,0.993604587921189,0.966289449437576,1.0209197264048,1
2019,06,13392,0.988626657516136,0.969617348404342,1.00763596662793,1
2019,06,14218,1.23986390101368,1.21730612984209,1.26242167218527,1
2019,06,15044,1.12205882074083,1.09323021589011,1.15088742559154,1
2019,06,16000,0.920518388869017,0.895511018086805,0.945525759651229,1
2019,06,16350,1.00385898136305,0.970913903000338,1.03680405972577,1
2019,06,16532,1.07667604804877,1.04490515820163,1.10844693789592,1
2019,06,17918,1.02771147983991,0.970048775273058,1.08537418440677,1
2019,06,19766,0.843825603121829,0.811435073615849,0.87621613262781,1
2019,06,21712,0.937175546930376,0.905318119770894,0.969032974089857,1
2019,06,22020,1.03738149899047,1.01919392450527,1.05556907347567,1
2019,06,22230,1.33882298901524,1.29518200531595,1.38246397271453,1
2019,06,22804,1.16727701893641,1.13640202597736,1.19815201189545,1
