year,state,county,subgroup_type,subgroup,share_affordable_30ami_quality,share_affordable_50ami_quality,share_affordable_80ami_quality,share_available_30ami,share_available_50ami,share_available_80ami,share_affordable_30ami,share_affordable_50ami,share_affordable_80ami,share_available_30ami_quality,share_available_50ami_quality,share_available_80ami_quality
2022,01,073,tenure,All,1,1,1,0.36732812598783693,0.5180423011274934,0.8413635916481533,1.294405521198913,1.2924933293485996,1.4602487441809577,1,1,1
2022,01,075,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,077,tenure,All,2,2,2,0.42721897406407683,0.7167157698155137,0.8512009037622503,1.769228743777964,1.8464520695565696,1.838390099773862,2,2,2
2022,01,079,tenure,All,NA,NA,3,NA,NA,1.1931567960162874,NA,NA,2.2088603906672506,NA,NA,3
2022,01,081,tenure,All,1,1,1,0.37770051587899617,0.5423207459257435,0.9071220591152984,1.215384159761459,1.2549339113401017,1.5661553709605422,1,1,1
2022,01,083,tenure,All,1,1,1,0.3249258160237389,0.7122959738846573,0.940885050545625,2.1038575667655786,2.2287268770402613,2.227154046997389,1,1,1
2022,01,085,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,087,tenure,All,NA,NA,3,NA,NA,1.2482101679449862,NA,NA,2.0620642295292684,NA,NA,3
2022,01,089,tenure,All,1,1,1,0.3381125180355851,0.637746064633901,0.9264133735025254,1.6045808783206748,1.8040516441889942,1.9796714721587718,1,1,1
2022,01,091,tenure,All,NA,NA,3,NA,NA,1.0277861591836848,NA,NA,1.890551312383311,NA,NA,3
2022,01,093,tenure,All,NA,3,3,NA,0.7823223825175301,1.022053474282548,NA,2.1078440268650858,2.011102823938248,NA,3,3
2022,01,095,tenure,All,1,1,1,0.4651027389503311,0.519640624529301,0.8111306332241925,1.7229701741088326,1.567242532204996,1.5975307679875144,1,1,1
2022,01,097,tenure,All,1,1,1,0.4065469904963041,0.49149109655698464,0.7036709351959644,1.364712093918877,1.3664220521318289,1.4813348855258053,1,1,1
2022,01,099,tenure,All,NA,NA,3,NA,NA,1.4072790187178894,NA,NA,2.2550557579354082,NA,NA,3
2022,01,101,tenure,All,1,1,1,0.30673266931511534,0.45368406742947587,0.8563793214867634,1.1135712429244264,1.2946118093542371,1.620084976332837,1,1,1
2022,01,103,tenure,All,1,1,1,0.5306859627091756,0.5690272378623611,0.9060967601136968,2.2761386910721577,2.017037594907878,1.9218003547646598,1,1,1
2022,01,105,tenure,All,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,01,107,tenure,All,NA,NA,3,NA,NA,1.0305385769809114,NA,NA,1.9015005456610008,NA,NA,3
2022,01,109,tenure,All,3,3,3,1.1930714101001145,1.2960041636447794,1.4657056380054039,2.2049073583522483,2.2190262167863115,2.1199625920548892,3,3,3
2022,01,111,tenure,All,NA,NA,3,NA,NA,1.2583988237388577,NA,NA,2.326725830497491,NA,NA,3
2022,01,113,tenure,All,2,2,2,0.7406404674891138,0.7109822774847383,0.9354367080283933,2.0435491936676495,1.7520818718966356,1.806045867654894,2,2,2
2022,01,115,tenure,All,2,2,2,0.4286604403696649,0.7869241956949851,0.9323190377282327,1.9565698121513333,1.9707043647022193,1.807474668741249,2,2,2
