year,state,county,subgroup_type,subgroup,share_affordable_available_30_ami,share_affordable_available_30_ami_quality,share_affordable_available_50_ami,share_affordable_available_50_ami_quality,share_affordable_available_80_ami,share_affordable_available_80_ami_quality
2021,01,045,tenure,Owner,1.005924651438063,3,1.063989794542888,3,1.1711890479216251,3
2021,01,047,tenure,All,0.7172202996220572,3,0.7381530512684052,3,0.9465163795442213,3
2021,01,047,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,047,tenure,Owner,0.804908590032557,3,0.8085755580536373,3,0.9799323421316404,3
2021,01,049,tenure,All,0.7020368422253338,2,0.7401494040816133,2,0.8994329853517447,2
2021,01,049,tenure,Renter,0.5358594335258696,2,0.6260784586300381,2,0.8071729235022059,2
2021,01,049,tenure,Owner,0.8140202661629938,2,0.8195783328165003,2,0.9549564494570167,2
2021,01,051,tenure,All,0.7736941140580205,2,0.9296923899243551,2,1.0236124316104764,2
2021,01,051,tenure,Renter,NA,NA,NA,NA,0.8620569882847482,2
2021,01,051,tenure,Owner,0.9894387153309747,2,1.0789119287002669,2,1.115626603551162,2
2021,01,053,tenure,All,0.9463367585950265,3,1.0317637963270123,3,1.0915218425144373,3
2021,01,053,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,053,tenure,Owner,1.028475732579049,3,1.025298422171512,3,1.0426003990141723,3
2021,01,055,tenure,All,0.7383177570093458,1,0.856226126814362,1,0.9291660720232149,1
2021,01,055,tenure,Renter,0.6247374562427072,1,0.8294605809128631,1,0.9824654622741764,1
2021,01,055,tenure,Owner,0.8083453237410072,1,0.871825876662636,1,0.8994293337286,1
2021,01,057,tenure,All,NA,NA,NA,NA,1.884171956781116,3
2021,01,057,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,057,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,059,tenure,All,0.9323981397203617,3,0.9417459123460894,3,1.066676046435582,3
2021,01,059,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,059,tenure,Owner,NA,NA,NA,NA,0.9264511076561578,3
2021,01,061,tenure,All,1.0713918675364607,3,1.1814888521921592,3,1.3755225699026183,3
2021,01,061,tenure,Renter,0.9466651308012941,3,1.0627373299027052,3,1.4003740636469353,3
2021,01,061,tenure,Owner,1.2182756980539828,3,1.3170746676633105,3,1.3524384401169811,3
2021,01,063,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,065,tenure,All,NA,NA,NA,NA,1.0667996145113985,3
2021,01,065,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,065,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,067,tenure,All,1.3254815885702576,3,1.4961483235029025,3,1.6413647047531572,3
2021,01,067,tenure,Renter,NA,NA,NA,NA,1.683235477395987,3
2021,01,067,tenure,Owner,NA,NA,NA,NA,1.6018991820415445,3
2021,01,069,tenure,All,0.7308665280559149,2,0.8253313956585612,2,1.0368007230676421,2
2021,01,069,tenure,Renter,0.6014126937220909,2,0.7142946669173402,2,1.0183368810146747,2
2021,01,069,tenure,Owner,0.8833172019038713,2,0.9521087634208979,2,1.0539514718587353,2
2021,01,071,tenure,All,0.7073749078746282,2,0.7565852511741689,2,0.912173889968935,2
2021,01,071,tenure,Renter,0.5399846017910672,2,0.6575581831442262,2,0.8347004480368643,2
2021,01,071,tenure,Owner,0.820175677581603,2,0.8255389527345204,2,0.9587985484180309,2
2021,01,073,tenure,All,0.43524366471734893,1,0.6590741236285791,1,0.9286381429846852,1
2021,01,073,tenure,Renter,0.3048103245991396,1,0.5675070537908438,1,0.910762362172766,1
2021,01,073,tenure,Owner,0.6293752425300737,1,0.7897635749545336,1,0.9470674384545644,1
2021,01,075,tenure,All,NA,NA,NA,NA,2.0643575839012063,3
2021,01,075,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,075,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,077,tenure,All,0.7197076365190543,2,0.8273337529208066,2,0.95076809169803,2
2021,01,077,tenure,Renter,0.6328532387165943,2,0.7771336760020967,2,0.9448913115412203,2
2021,01,077,tenure,Owner,0.7862805127352183,2,0.8624634577041849,2,0.9543927493142608,2
2021,01,079,tenure,All,NA,NA,0.7441159849753963,3,0.935961425110409,3
2021,01,079,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,079,tenure,Owner,NA,NA,NA,NA,1.059041365627884,3
2021,01,081,tenure,All,0.33289851291416644,1,0.7081584023601498,1,0.9827422378592157,1
2021,01,081,tenure,Renter,0.20462767561049142,1,0.6981829014000596,1,0.9944756598517399,1
2021,01,081,tenure,Owner,0.6215024588773953,1,0.7255023824321525,1,0.96875,1
2021,01,083,tenure,All,0.6259887361443481,2,0.7981624477159543,2,0.9638509726283822,2
2021,01,083,tenure,Renter,NA,NA,NA,NA,0.9498364541132843,2
2021,01,083,tenure,Owner,NA,NA,0.7735998938235301,2,0.97056880035133,2
2021,01,085,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,085,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,085,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,087,tenure,All,1.0357373882227858,3,1.0371292923063415,3,1.4533501127818913,3
2021,01,087,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,087,tenure,Owner,NA,NA,NA,NA,1.4602576415294424,3
2021,01,089,tenure,All,0.5197397004633383,1,0.7949040456970333,1,0.9685562273052488,1
2021,01,089,tenure,Renter,0.3898231552202434,1,0.747345945195367,1,0.9573360457204283,1
2021,01,089,tenure,Owner,0.6731861359969288,1,0.8471447768046503,1,0.9789745743217255,1
2021,01,091,tenure,All,NA,NA,NA,NA,1.0117085884239325,3
2021,01,091,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,091,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,093,tenure,All,1.28335619999007,3,1.4426421570873813,3,1.7064824724329446,3
2021,01,093,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,093,tenure,Owner,NA,NA,NA,NA,1.1780125837300486,3
2021,01,095,tenure,All,0.6219437990928199,1,0.6475483001577578,1,0.9293818321555632,1
2021,01,095,tenure,Renter,0.44759585407621316,1,0.4984610415209276,1,0.9187901314222645,1
2021,01,095,tenure,Owner,0.760724422968899,1,0.7733291709860837,1,0.9363806654138008,1
2021,01,097,tenure,All,0.49701438414118215,1,0.5202695406146736,1,0.8231820049301561,1
2021,01,097,tenure,Renter,0.3581043306240055,1,0.3733472916908999,1,0.7459815410142072,1
2021,01,097,tenure,Owner,0.6753533568904594,1,0.7050219405168211,1,0.8989215586529657,1
2021,01,099,tenure,All,1.0772427025131894,3,1.1976384544860954,3,1.2558712610132707,3
2021,01,099,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,099,tenure,Owner,NA,NA,NA,NA,1.1421606280932628,3
2021,01,101,tenure,All,0.5097016163007088,1,0.6641771974280887,1,1.0452735499277852,1
2021,01,101,tenure,Renter,0.28400142956897867,1,0.500496018289882,1,1.0367546245126371,1
2021,01,101,tenure,Owner,0.9055102263359628,1,0.9196371108251734,1,1.0559495926390423,1
2021,01,103,tenure,All,0.6265498711412222,1,0.7067226398548628,1,0.8673100164753673,1
2021,01,103,tenure,Renter,0.4592550185880849,1,0.5555016700627813,1,0.7154489525092831,1
2021,01,103,tenure,Owner,0.7985354869831266,1,0.8307965473674178,1,0.9760241451954305,1
2021,01,105,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,107,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,107,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,107,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,109,tenure,All,0.8484531703102705,3,0.8531089174177876,3,1.239767070757576,3
2021,01,109,tenure,Renter,NA,NA,NA,NA,1.2247497377441638,3
2021,01,109,tenure,Owner,NA,NA,NA,NA,1.2547762956071153,3
2021,01,111,tenure,All,0.8995177254831301,3,0.9474953558688128,3,1.2084078505013678,3
2021,01,111,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,111,tenure,Owner,NA,NA,NA,NA,1.0151476876545582,3
2021,01,113,tenure,All,0.7153268901919827,2,0.8529756930161395,2,1.096865810577739,2
2021,01,113,tenure,Renter,0.47035656505904744,2,0.7029722643799129,2,1.0828705266408039,2
2021,01,113,tenure,Owner,1.0077321529026662,2,1.0291290389651913,2,1.111389592373987,2
2021,01,115,tenure,All,0.7138168746162701,2,0.7452844341541228,2,0.9622298966187419,2
2021,01,115,tenure,Renter,NA,NA,NA,NA,0.8287164405694523,2
2021,01,115,tenure,Owner,0.8029460483625994,2,0.8463038610692939,2,1.0090886676647746,2
2021,01,117,tenure,All,0.3364406779661017,1,0.5956034146069297,1,0.8406203541019056,1
2021,01,117,tenure,Renter,0.18893087352745055,1,0.49360573923892703,1,0.8476626016260163,1
2021,01,117,tenure,Owner,0.4273387207231886,1,0.6524194248979237,1,0.8371127758655599,1
2021,01,119,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,119,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,119,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,121,tenure,All,0.7195123976518571,2,0.7680210172051837,2,0.9333289786486615,2
2021,01,121,tenure,Renter,0.5645775244217685,2,0.6523353664820638,2,0.9532262283907321,2
2021,01,121,tenure,Owner,0.8216758919274401,2,0.8439310393399362,2,0.9216109086532455,2
2021,01,123,tenure,All,0.927190500634697,3,0.9037918801561672,3,1.0164682268999294,3
2021,01,123,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,123,tenure,Owner,NA,NA,1.231148925640953,3,1.1750526281160134,3
2021,01,125,tenure,All,0.4184851921369376,1,0.6005840656622216,1,0.8934759400491021,1
2021,01,125,tenure,Renter,0.2344891460746451,1,0.501140111722073,1,0.9264217695086513,1
2021,01,125,tenure,Owner,0.7673798118380808,1,0.7797844633865899,1,0.8491624170325696,1
2021,01,127,tenure,All,0.9422237070049124,2,0.9455025401973551,2,1.1662413559526281,2
2021,01,127,tenure,Renter,0.8906716268498198,2,0.881524606156461,2,1.3568318755322117,2
2021,01,127,tenure,Owner,0.9799682555083721,2,0.9940776962952471,2,1.0552659270301268,2
2021,01,129,tenure,All,NA,NA,NA,NA,1.3846723405519412,3
2021,01,129,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,129,tenure,Owner,NA,NA,NA,NA,1.2201862463256465,3
2021,01,131,tenure,All,NA,NA,NA,NA,NA,NA
2021,01,131,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,131,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,01,133,tenure,All,NA,NA,NA,NA,1.1126254423422357,3
2021,01,133,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,01,133,tenure,Owner,NA,NA,NA,NA,1.03242970431793,3
2021,02,013,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,013,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,013,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,016,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,016,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,016,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,020,tenure,All,0.3828011415648053,1,0.6612576064908722,1,0.8938382296833269,1
2021,02,020,tenure,Renter,0.3579263977353149,1,0.7050653172923014,1,0.950229971854191,1
2021,02,020,tenure,Owner,0.4214944268611532,1,0.5886931235032501,1,0.8232843768788113,1
2021,02,050,tenure,All,NA,NA,0.8481012803990732,3,1.1497447420055824,3
2021,02,050,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,050,tenure,Owner,NA,NA,NA,NA,0.9502706353325734,3
2021,02,060,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,060,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,060,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,063,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,066,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,066,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,066,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,068,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,068,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,068,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,070,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,070,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,070,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,090,tenure,All,0.5278852584515715,2,0.6267520138177757,2,0.9053754607113865,2
2021,02,090,tenure,Renter,0.4051487386927621,2,0.5341044831131952,2,0.898405922902745,2
2021,02,090,tenure,Owner,NA,NA,0.7402444104386006,2,0.9135838532226183,2
2021,02,100,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,100,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,100,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,105,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,110,tenure,All,NA,NA,0.8973262527769532,3,1.1961272663603164,3
2021,02,110,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,110,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,122,tenure,All,0.4912395784013771,2,0.7680132722743269,2,0.8932428892392971,2
2021,02,122,tenure,Renter,NA,NA,NA,NA,0.996184881591839,2
2021,02,122,tenure,Owner,0.5886918310022298,2,0.7467246687024489,2,0.8472075035607066,2
2021,02,130,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,130,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,130,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,150,tenure,All,NA,NA,NA,NA,1.2271523197821514,3
2021,02,150,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,150,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,158,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,158,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,158,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,164,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,164,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,164,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,170,tenure,All,0.4816731353500295,2,0.7427974309943873,2,0.864640138388269,2
2021,02,170,tenure,Renter,0.33289204535260347,2,0.7580513725040224,2,0.920891284055366,2
2021,02,170,tenure,Owner,0.5776534696305912,2,0.7335917427132046,2,0.8394205713709394,2
2021,02,180,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,180,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,180,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,185,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,185,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,185,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,188,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,188,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,188,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,195,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,195,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,195,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,198,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,198,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,198,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,220,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,220,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,220,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,230,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,230,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,230,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,240,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,240,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,240,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,275,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,275,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,275,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,282,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,282,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,282,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,02,290,tenure,All,NA,NA,NA,NA,NA,NA
2021,02,290,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,02,290,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,04,001,tenure,All,0.780765305156823,2,0.780765305156823,2,0.8451111868116782,2
2021,04,001,tenure,Renter,0.4583621063986361,2,0.4583621063986361,2,0.6827705924608525,2
2021,04,001,tenure,Owner,0.9098822324628776,2,0.9098822324628776,2,0.9102110041402703,2
2021,04,003,tenure,All,0.6392367126203128,2,0.7627893751797508,2,0.9513433152580336,2
2021,04,003,tenure,Renter,0.5774277465484997,2,0.76323662590496,2,0.9690581684719317,2
2021,04,003,tenure,Owner,0.7158404659951059,2,0.7622987292355072,2,0.9379875113584496,2
2021,04,005,tenure,All,0.3486882245271507,1,0.5246234376669159,1,0.8048056155507559,1
2021,04,005,tenure,Renter,0.10821027761370348,1,0.3550249278404618,1,0.7802885924312551,1
2021,04,005,tenure,Owner,0.7867441360017216,1,0.790643435313486,1,0.8368636525453899,1
2021,04,007,tenure,All,0.7247683676766773,2,0.7231178758839916,2,0.8688281792382481,2
2021,04,007,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,04,007,tenure,Owner,0.7178294573643411,2,0.7417987971569164,2,0.8401552038953134,2
2021,04,009,tenure,All,0.7522806663827397,3,0.8120755670897658,3,0.952643279159044,3
2021,04,009,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,04,009,tenure,Owner,NA,NA,0.7710610200364297,3,0.9375167605256102,3
2021,04,011,tenure,All,NA,NA,NA,NA,NA,NA
2021,04,011,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,04,011,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,04,012,tenure,All,NA,NA,NA,NA,0.9925170554224299,3
2021,04,012,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,04,012,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,04,013,tenure,All,0.2972404698427733,1,0.4584282949112043,1,0.784943611844108,1
2021,04,013,tenure,Renter,0.12404009346007779,1,0.28625197729598956,1,0.7449212638887303,1
2021,04,013,tenure,Owner,0.4976748282543597,1,0.6504948593789736,1,0.8236126473273515,1
2021,04,015,tenure,All,0.5248901473723186,1,0.5575937742753077,1,0.8280234819172155,1
2021,04,015,tenure,Renter,0.15771318273898252,1,0.19077852158821237,1,0.705932693556193,1
2021,04,015,tenure,Owner,0.7295952221556735,1,0.764880321932037,1,0.89209621577512,1
2021,04,017,tenure,All,0.7821245762966562,2,0.7821245762966562,2,0.8429388117160033,2
2021,04,017,tenure,Renter,0.4563748368667464,2,0.4563748368667464,2,0.6782736103278979,2
2021,04,017,tenure,Owner,0.9118888242142026,2,0.9118888242142026,2,0.9104031856645097,2
2021,04,019,tenure,All,0.40392580587070054,1,0.5788087917838687,1,0.8729874776386404,1
2021,04,019,tenure,Renter,0.2564233519289699,1,0.4894013828238719,1,0.8840210113489733,1
2021,04,019,tenure,Owner,0.6018450184501845,1,0.6834623029958824,1,0.8622503460549733,1
2021,04,021,tenure,All,0.5368819523371986,1,0.6876852957139957,1,0.8449228867577065,1
2021,04,021,tenure,Renter,0.3863868269042573,1,0.6078274686354023,1,0.7268112847717741,1
2021,04,021,tenure,Owner,0.6236228306396716,1,0.7237025673402165,1,0.8909462353021244,1
2021,04,023,tenure,All,0.6981496117693378,3,0.6981496117693378,3,1.0513414149754212,3
2021,04,023,tenure,Renter,NA,NA,NA,NA,1.268143974712507,3
2021,04,023,tenure,Owner,NA,NA,NA,NA,0.8736910840565408,3
2021,04,025,tenure,All,0.4387781405739818,1,0.5728729359082004,1,0.7538168343038645,1
2021,04,025,tenure,Renter,0.245989959593486,1,0.29993815708101423,1,0.6380984952120383,1
2021,04,025,tenure,Owner,0.5429876232708981,1,0.7131130176888042,1,0.8057046465266063,1
2021,04,027,tenure,All,0.5058030700112317,1,0.5078798325535583,1,0.8534588032468932,1
2021,04,027,tenure,Renter,0.31702062172976303,1,0.3288281369989249,1,0.7982271000422119,1
2021,04,027,tenure,Owner,0.6345507976490344,1,0.6276584814548444,1,0.8943551915984247,1
2021,05,001,tenure,All,NA,NA,NA,NA,1.6912551371231186,3
2021,05,001,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,05,001,tenure,Owner,NA,NA,NA,NA,NA,NA
2021,05,003,tenure,All,0.9892373922698029,3,0.9678596359852661,3,1.224032269123301,3
2021,05,003,tenure,Renter,NA,NA,NA,NA,NA,NA
2021,05,003,tenure,Owner,NA,NA,NA,NA,0.9885655153147581,3
2021,05,005,tenure,All,0.7867846132852103,3,0.7803726080014659,3,1.060337659968062,3
2021,05,005,tenure,Renter,NA,NA,NA,NA,1.0774448818281557,3
2021,05,005,tenure,Owner,1.0231049384843467,3,1.003458138463437,3,1.0489319353392426,3
2021,05,007,tenure,All,0.560332653381453,1,0.7091347361020439,1,0.9807439017965334,1
2021,05,007,tenure,Renter,0.3325493034195766,1,0.5617372182517867,1,1.0175917693382446,1
2021,05,007,tenure,Owner,0.7347278016345754,1,0.8330560177481975,1,0.9546272956427799,1
2021,05,009,tenure,All,0.7999844627731422,3,0.7933313458961186,3,1.0852641441852322,3
