year,state,county,subgroup_type,subgroup,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,share_affordable_80_ami_quality,share_affordable_50_ami_quality,share_affordable_30_ami_quality
2014,01,045,tenure,Renter,1.9995493663548694,1.3181313120333535,1.0605910722837062,3,3,3
2014,01,047,tenure,All,1.481989750665221,1.440230035134365,1.440230035134365,3,3,3
2014,01,047,tenure,Owner,1.5056174571247092,1.8682761213837036,1.8682761213837036,3,3,3
2014,01,047,tenure,Renter,1.4433392501515283,NA,NA,3,NA,NA
2014,01,049,tenure,All,1.8102468955983007,1.8226280215671442,1.8226280215671442,2,2,2
2014,01,049,tenure,Owner,1.8267028208825125,2.2611752513209606,2.2611752513209606,2,2,2
2014,01,049,tenure,Renter,1.7872850273682765,0.9253633421203878,0.9253633421203878,2,2,2
2014,01,051,tenure,All,1.6409233700214092,1.5768175582990398,1.5481715475829794,2,2,2
2014,01,051,tenure,Owner,1.869406147971281,1.8774751413447266,1.8713665711930179,2,2,2
2014,01,051,tenure,Renter,1.2423431734317343,NA,NA,2,NA,NA
2014,01,053,tenure,All,1.5801606375268784,1.6507122344755567,1.6507122344755567,3,3,3
2014,01,053,tenure,Owner,1.70637174929593,1.8508794075570143,1.8508794075570143,3,3,3
2014,01,053,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,055,tenure,All,1.6496717492587887,1.5875180490935343,1.5875180490935343,1,1,1
2014,01,055,tenure,Owner,1.8973278421607125,2.0366740905716405,2.0366740905716405,1,1,1
2014,01,055,tenure,Renter,1.3435539244702261,0.5878555225964055,0.5878555225964055,1,1,1
2014,01,057,tenure,All,1.8861011251359903,NA,NA,3,NA,NA
2014,01,057,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,057,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,059,tenure,All,2.12535061605539,2.0855968417428787,2.057993434526969,3,3,3
2014,01,059,tenure,Owner,2.3543358060549022,NA,NA,3,NA,NA
2014,01,059,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,061,tenure,All,2.461872132945703,2.1484328161772166,2.1054512237715266,3,3,3
2014,01,061,tenure,Owner,2.361367737502634,2.769857612791241,2.8537079053067944,3,3,3
2014,01,061,tenure,Renter,2.573185385673986,1.4695853076302754,1.3136642202409587,3,3,3
2014,01,063,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,065,tenure,All,1.6582367967774123,NA,NA,3,NA,NA
2014,01,065,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,065,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,067,tenure,All,2.911318462330175,2.3863067380138654,2.382668767326042,3,3,3
2014,01,067,tenure,Owner,2.635513361470923,NA,NA,3,NA,NA
2014,01,067,tenure,Renter,3.2119127741048956,NA,NA,3,NA,NA
2014,01,069,tenure,All,1.8197970120732518,1.7325734052894648,1.7339304957987962,2,2,2
2014,01,069,tenure,Owner,2.037925391324503,2.4320543051795642,2.515644502676528,2,2,2
2014,01,069,tenure,Renter,1.5782097730299707,0.9886106280352502,0.9144714570941022,2,2,2
2014,01,071,tenure,All,1.906593198770227,1.9399739631391488,1.9119093817525425,2,2,2
2014,01,071,tenure,Owner,1.8620362644140163,2.2918847569859424,2.393996180871522,2,2,2
2014,01,071,tenure,Renter,1.9696385767315936,1.1399746547227771,0.9750544474371586,2,2,2
2014,01,073,tenure,All,1.465239350177941,1.1872271691014855,1.162081398448351,1,1,1
2014,01,073,tenure,Owner,1.681842172726313,1.652886974810957,2.002031908488862,1,1,1
2014,01,073,tenure,Renter,1.2723463687150838,0.7286926173568997,0.4850681162338098,1,1,1
2014,01,075,tenure,All,1.952630208690171,NA,NA,3,NA,NA
2014,01,075,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,075,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,077,tenure,All,1.7405940858761417,1.7719216893605851,1.786269586503515,2,2,2
2014,01,077,tenure,Owner,2.067605443661356,2.492371770097947,2.626170283486408,2,2,2
2014,01,077,tenure,Renter,1.4085307022676197,0.955633928016173,0.8957791423587717,2,2,2
2014,01,079,tenure,All,2.1748205645961054,2.6883122512911695,2.402692802994259,3,3,3
2014,01,079,tenure,Owner,2.5314517501248717,NA,NA,3,NA,NA
2014,01,079,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,081,tenure,All,1.4772446240612842,1.2660562235248813,1.1774697073919256,1,1,1
2014,01,081,tenure,Owner,1.8141192702744136,2.0287978863936593,2.4293184276956366,1,1,1
2014,01,081,tenure,Renter,1.2587141365421908,0.8343775710398076,0.5791207968246835,1,1,1
2014,01,083,tenure,All,1.84788155789698,1.8554139744419662,1.99192237931371,2,2,2
2014,01,083,tenure,Owner,2.1687312462528134,2.248692319935766,NA,2,2,NA
2014,01,083,tenure,Renter,1.2464083727360444,NA,NA,2,NA,NA
2014,01,085,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,085,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,085,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,087,tenure,All,2.169387833804302,2.145114235360481,2.145114235360481,3,3,3
2014,01,087,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,087,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,089,tenure,All,1.6672299634778824,1.7228751739175134,1.5376390353168945,1,1,1
2014,01,089,tenure,Owner,2.1249130642608565,2.4227570620273746,3.0160256269154706,1,1,1
2014,01,089,tenure,Renter,1.2731734847267933,1.1874763766024494,0.6983500426785116,1,1,1
2014,01,091,tenure,All,1.5781708586904917,1.4540655611693085,1.4586631831426888,3,3,3
2014,01,091,tenure,Owner,1.5136230376191215,NA,NA,3,NA,NA
2014,01,091,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,093,tenure,All,2.294038870245907,2.235268064477057,2.235268064477057,3,3,3
2014,01,093,tenure,Owner,2.1940765662369963,NA,NA,3,NA,NA
2014,01,093,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,095,tenure,All,1.6095021684378177,1.8680498974844943,1.8666141791456627,1,1,1
2014,01,095,tenure,Owner,2.0271042645309487,2.460577449673908,2.490111280412796,1,1,1
2014,01,095,tenure,Renter,1.1851377546972077,1.0478345687207287,1.027254858575801,1,1,1
2014,01,097,tenure,All,1.571939136116927,1.2598130466982926,1.2955607753814031,1,1,1
2014,01,097,tenure,Owner,1.8650413002930988,2.046211168102197,2.252454991816694,1,1,1
2014,01,097,tenure,Renter,1.278265744720613,0.5029870617553682,0.40540756419984825,1,1,1
2014,01,099,tenure,All,1.5832006052852894,1.6530739323191959,1.6530739323191959,3,3,3
2014,01,099,tenure,Owner,1.7085114431597619,NA,NA,3,NA,NA
2014,01,099,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,101,tenure,All,1.6146191166338,1.1159877238210902,1.054997327843867,1,1,1
2014,01,101,tenure,Owner,1.7673871249248911,1.619412781786485,1.8146631676287612,1,1,1
2014,01,101,tenure,Renter,1.4728928667551378,0.6365998913520172,0.44657013773966875,1,1,1
2014,01,103,tenure,All,1.7915748789144377,2.213442039621463,2.1221649426282547,1,1,1
2014,01,103,tenure,Owner,2.1291297552451414,2.9541053987465404,3.079767850658358,1,1,1
2014,01,103,tenure,Renter,1.3199802399671783,1.135182314137,0.8595985729319834,1,1,1
2014,01,105,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,107,tenure,All,1.596142953827707,NA,NA,3,NA,NA
2014,01,107,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,107,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,109,tenure,All,1.8923639154736185,1.8623723480167171,1.8623723480167171,3,3,3
2014,01,109,tenure,Owner,1.7176801935630792,NA,NA,3,NA,NA
2014,01,109,tenure,Renter,2.069922848124371,NA,NA,3,NA,NA
2014,01,111,tenure,All,2.0260434176087303,NA,NA,3,NA,NA
2014,01,111,tenure,Owner,1.9868894699672908,NA,NA,3,NA,NA
2014,01,111,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,113,tenure,All,1.6916700472175836,1.6264084635254616,1.6409057208793452,2,2,2
2014,01,113,tenure,Owner,1.6137428982974646,1.946373638177533,2.0226163775246473,2,2,2
2014,01,113,tenure,Renter,1.7733463197873995,1.128955746973299,1.08807892725209,2,2,2
2014,01,115,tenure,All,1.6656519621831414,1.7805048456718726,1.5214518409769227,2,2,2
2014,01,115,tenure,Owner,1.7805838243630796,1.9519105701069273,2.0429534726904923,2,2,2
2014,01,115,tenure,Renter,1.4652519974051224,1.3835408989868923,NA,2,2,NA
2014,01,117,tenure,All,1.7562978581733437,1.6356892365794442,1.7944097094520044,1,1,1
2014,01,117,tenure,Owner,1.8262700127416764,2.0093720712277414,2.420083184789067,1,1,1
2014,01,117,tenure,Renter,1.6156757960365176,0.7569377990430622,0.5359555984555985,1,1,1
2014,01,119,tenure,All,1.7156190402411253,NA,NA,3,NA,NA
2014,01,119,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,119,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,121,tenure,All,1.7184134619658225,1.8076766113422345,1.8076766113422345,2,2,2
2014,01,121,tenure,Owner,1.877334635574203,2.2026775549022206,2.2026775549022206,2,2,2
2014,01,121,tenure,Renter,1.4808736342437439,0.8626674141341685,0.8626674141341685,2,2,2
2014,01,123,tenure,All,1.8645172047031284,1.6523550199467312,1.6649772888758567,3,3,3
2014,01,123,tenure,Owner,2.044646832477795,2.2278796954948206,2.278041886162148,3,3,3
2014,01,123,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,125,tenure,All,1.4601248615929907,1.1562198366534686,1.1125153716218343,1,1,1
2014,01,125,tenure,Owner,1.8541086558521274,2.160567894865097,2.184589338476301,1,1,1
2014,01,125,tenure,Renter,1.1804481466080592,0.5432356205129037,0.4484698844671209,1,1,1
2014,01,127,tenure,All,1.563869527104163,1.85204373719811,1.8415890511480018,2,2,2
2014,01,127,tenure,Owner,1.684357564804166,2.5849965015931047,2.563994886084219,2,2,2
2014,01,127,tenure,Renter,1.3786159971884295,0.8710051938270188,0.8710051938270188,2,2,2
2014,01,129,tenure,All,1.5259819117103184,1.6750627191515872,NA,3,3,NA
2014,01,129,tenure,Owner,1.6274408706983023,NA,NA,3,NA,NA
2014,01,129,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,All,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,01,131,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,01,133,tenure,All,1.6825356888913199,NA,NA,3,NA,NA
2014,01,133,tenure,Owner,1.6622242301031551,NA,NA,3,NA,NA
2014,01,133,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,013,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,016,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,020,tenure,All,1.3608390357350508,1.070833048588806,0.851687186502508,1,1,1
2014,02,020,tenure,Owner,1.670567862900818,1.8828807831255099,NA,1,1,NA
2014,02,020,tenure,Renter,1.1753959458010081,0.6685037466763355,0.208955223880597,1,1,1
2014,02,050,tenure,All,1.919946235164586,2.329516001792766,2.2409543844427633,3,3,3
2014,02,050,tenure,Owner,1.8019765931383893,NA,NA,3,NA,NA
2014,02,050,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,060,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,063,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,066,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,068,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,070,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,090,tenure,All,1.7100287257504714,1.4235188324658559,1.167559558243054,2,2,2
2014,02,090,tenure,Owner,2.0865396139610213,NA,NA,2,NA,NA
2014,02,090,tenure,Renter,1.4670654564943144,0.8883189906154303,NA,2,2,NA
2014,02,100,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,100,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,100,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,105,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,110,tenure,All,1.9615562097390844,NA,NA,3,NA,NA
2014,02,110,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,110,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,122,tenure,All,1.7706269732448012,1.6432739226997657,1.5690045338764238,2,2,2
2014,02,122,tenure,Owner,1.8969348993824706,2.1932308890135923,NA,2,2,NA
2014,02,122,tenure,Renter,1.527493848943188,NA,NA,2,NA,NA
2014,02,130,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,130,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,130,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,150,tenure,All,2.1121574810366486,2.401921694592318,NA,3,3,NA
2014,02,150,tenure,Owner,1.8903775503671134,NA,NA,3,NA,NA
2014,02,150,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,158,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,164,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,170,tenure,All,1.6550138473676455,1.643152463274344,1.5065884421837816,2,2,2
2014,02,170,tenure,Owner,1.744268589430318,2.130940820203765,2.190915603896991,2,2,2
2014,02,170,tenure,Renter,1.4737221820001298,0.8749421990495391,0.45166217455391855,2,2,2
2014,02,180,tenure,All,2.1933042664861895,NA,NA,3,NA,NA
2014,02,180,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,180,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,185,tenure,All,2.1968975465948395,NA,NA,3,NA,NA
2014,02,185,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,185,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,188,tenure,All,2.476520105430965,NA,NA,3,NA,NA
2014,02,188,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,188,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,195,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,198,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,220,tenure,All,2.2360860637748354,NA,NA,3,NA,NA
2014,02,220,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,220,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,230,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,240,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,275,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,282,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,All,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,02,290,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,001,tenure,All,1.6850132541066085,1.8590508763039868,1.8590508763039868,2,2,2
2014,04,001,tenure,Owner,1.6905480489440388,1.874910688618708,1.874910688618708,2,2,2
2014,04,001,tenure,Renter,1.6735575295812435,1.4537059612235022,1.4537059612235022,2,2,2
2014,04,003,tenure,All,1.6878549685806874,1.5413190456649817,1.539425919533375,2,2,2
2014,04,003,tenure,Owner,1.766764111629742,1.9112997719234317,2.0505934596680837,2,2,2
2014,04,003,tenure,Renter,1.586166359203482,1.0005523526336506,0.8836466924610011,2,2,2
2014,04,005,tenure,All,1.4713032352403583,1.2997430377109522,1.446284289276808,1,1,1
2014,04,005,tenure,Owner,1.5863738233975795,1.952771755961598,2.293353216872603,1,1,1
2014,04,005,tenure,Renter,1.3516637151645075,0.6203248961088024,0.47945976364659537,1,1,1
2014,04,007,tenure,All,1.857683433087264,2.0289571733525804,2.0241983401101105,2,2,2
2014,04,007,tenure,Owner,2.224582681158308,2.4981286562533267,2.471693990032815,2,2,2
2014,04,007,tenure,Renter,1.4297103295752547,NA,NA,2,NA,NA
2014,04,009,tenure,All,1.8748932498621032,1.94790330761905,2.0711259136398663,3,3,3
2014,04,009,tenure,Owner,2.0990189433166053,2.414662203356685,NA,3,3,NA
2014,04,009,tenure,Renter,1.5841942578321826,NA,NA,3,NA,NA
2014,04,011,tenure,All,NA,NA,NA,NA,NA,NA
2014,04,011,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,04,011,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,012,tenure,All,2.7529577688403593,NA,NA,3,NA,NA
2014,04,012,tenure,Owner,NA,NA,NA,NA,NA,NA
2014,04,012,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,04,013,tenure,All,1.506178737833106,1.2424357312330307,1.0849719218282343,1,1,1
2014,04,013,tenure,Owner,1.7718660509186728,1.9142837567656785,2.117620129083222,1,1,1
2014,04,013,tenure,Renter,1.2984473574653872,0.7184193461335524,0.3559570468087818,1,1,1
2014,04,015,tenure,All,1.5520607000343367,1.7668329460442769,1.7668329460442769,1,1,1
2014,04,015,tenure,Owner,1.642700543203875,2.407770407770408,2.407770407770408,1,1,1
2014,04,015,tenure,Renter,1.4120743171855377,0.70470865585229725,0.70470865585229725,1,1,1
2014,04,017,tenure,All,1.6350799183273732,1.8049113253165592,1.8049113253165592,2,2,2
2014,04,017,tenure,Owner,1.649409216933481,1.8302812061778324,1.8302812061778324,2,2,2
2014,04,017,tenure,Renter,1.6054216378861266,1.3763870082824838,1.3763870082824838,2,2,2
2014,04,019,tenure,All,1.4762546206378047,1.3352587382709151,1.2627484699812856,1,1,1
2014,04,019,tenure,Owner,1.7202211271019192,1.9213219879146628,2.2228242839765566,1,1,1
2014,04,019,tenure,Renter,1.2747103971015874,0.8613179652850025,0.6112821658184835,1,1,1
2014,04,021,tenure,All,1.6835498631797128,1.6152536919198275,1.5231968927755435,1,1,1
2014,04,021,tenure,Owner,1.8474369218296993,2.0937496806426106,2.1628250529373148,1,1,1
2014,04,021,tenure,Renter,1.4549807139882296,0.6748886570361904,0.32007746785536256,1,1,1
2014,04,023,tenure,All,2.053136678092303,1.7784027051268863,1.7784027051268863,3,3,3
2014,04,023,tenure,Owner,1.9976401145301659,NA,NA,3,NA,NA
2014,04,023,tenure,Renter,2.1201682098167756,NA,NA,3,NA,NA
2014,04,025,tenure,All,1.3922737212193972,1.3201882845188284,1.4230997624703088,1,1,1
2014,04,025,tenure,Owner,1.4939087827633655,1.764984700305994,1.9437152232843486,1,1,1
2014,04,025,tenure,Renter,1.2125348685381923,0.610588529093482,0.5433145009416196,1,1,1
2014,04,027,tenure,All,1.4568878310026778,1.2595381753844759,1.2595381753844759,1,1,1
2014,04,027,tenure,Owner,1.6423616626952608,1.7672376315103036,1.7672376315103036,1,1,1
2014,04,027,tenure,Renter,1.2190152801358234,0.5508442420793018,0.5508442420793018,1,1,1
2014,05,001,tenure,All,2.2542034752389064,2.097076861552126,NA,3,3,NA
2014,05,001,tenure,Owner,2.17021512018627,NA,NA,3,NA,NA
2014,05,001,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,05,003,tenure,All,1.8183748311136843,1.8573267021238475,1.8406964029720914,3,3,3
2014,05,003,tenure,Owner,1.9948406710360036,NA,NA,3,NA,NA
2014,05,003,tenure,Renter,NA,NA,NA,NA,NA,NA
2014,05,005,tenure,All,2.1825620768913208,2.353398196921912,2.353398196921912,3,3,3
2014,05,005,tenure,Owner,2.4726174199691706,3.100724427238891,3.100724427238891,3,3,3
2014,05,005,tenure,Renter,1.6959593468727516,NA,NA,3,NA,NA
2014,05,007,tenure,All,1.8788523729235191,1.9250483067222617,1.921656050955414,1,1,1
2014,05,007,tenure,Owner,2.3056542990446567,2.3344252226430546,2.597592807424594,1,1,1
2014,05,007,tenure,Renter,1.4560660247592847,1.237546731332727,0.8895493502902958,1,1,1
2014,05,009,tenure,All,2.170107717512625,2.430211875719419,2.580955197903918,3,3,3
